session_test_id,age,gender,num_mushra,num_spatial,session_uuid,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,two_speakers_medrev,FOA-Amb-Param1,100,19074,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,two_speakers_medrev,FOA-Amb-Param2,100,19074,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,"drums saw_strongrev",Mono,85,16775,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,"drums saw_strongrev",FOA,100,16775,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,"drums saw_strongrev",Param2,100,16775,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,"drums saw_strongrev",Harpex,100,16775,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,"drums saw_strongrev",FOA-Amb-Param1,100,16775,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,"drums saw_strongrev",reference,100,16775,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,"drums saw_strongrev",FOA-Amb-Param2,100,16775,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,"drums saw_strongrev",Param1,88,16775,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,string_quartet_anech,Param2,82,27890,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,string_quartet_anech,Param1,72,27890,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,string_quartet_anech,FOA-Amb-Param1,67,27890,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,string_quartet_anech,Mono,100,27890,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,string_quartet_anech,Harpex,87,27890,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,string_quartet_anech,FOA-Amb-Param2,80,27890,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,string_quartet_anech,reference,86,27890,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,string_quartet_anech,FOA,77,27890,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,two_speakers_strongrev,FOA-Amb-Param1,100,19307,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,two_speakers_strongrev,Param1,100,19307,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,two_speakers_strongrev,Param2,100,19307,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,two_speakers_strongrev,Mono,66,19307,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,two_speakers_strongrev,reference,100,19307,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,two_speakers_strongrev,FOA,100,19307,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,two_speakers_strongrev,Harpex,100,19307,
param_amb,27,female,zero,zero,df4000bd-7f07-49f8-bfa9-7bbb3b3cb81e,two_speakers_strongrev,FOA-Amb-Param2,100,19307,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_strongrev,FOA-Amb-Param2,100,68986,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_strongrev,FOA-Amb-Param1,100,68986,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_strongrev,FOA,49,68986,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_strongrev,Mono,27,68986,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_strongrev,Param1,100,68986,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_strongrev,reference,100,68986,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_strongrev,Param2,100,68986,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_strongrev,Harpex,100,68986,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_medrev",FOA,73,118586,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_medrev",FOA-Amb-Param1,100,118586,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_medrev",Param2,42,118586,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_medrev",FOA-Amb-Param2,100,118586,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_medrev",Mono,27,118586,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_medrev",Param1,61,118586,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_medrev",Harpex,61,118586,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_medrev",reference,100,118586,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_anech",reference,100,79332,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_anech",FOA-Amb-Param2,100,79332,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_anech",Harpex,84,79332,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_anech",Param1,83,79332,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_anech",Mono,23,79332,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_anech",FOA-Amb-Param1,100,79332,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_anech",Param2,100,79332,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_anech",FOA,72,79332,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_anech,FOA-Amb-Param2,100,36441,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_anech,Param1,100,36441,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_anech,Param2,100,36441,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_anech,FOA,77,36441,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_anech,Harpex,100,36441,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_anech,reference,100,36441,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_anech,FOA-Amb-Param1,100,36441,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_anech,Mono,25,36441,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_strongrev",Mono,15,86218,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_strongrev",Harpex,89,86218,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_strongrev",Param2,46,86218,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_strongrev",Param1,46,86218,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_strongrev",FOA,77,86218,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_strongrev",FOA-Amb-Param2,100,86218,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_strongrev",FOA-Amb-Param1,93,86218,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_strongrev",reference,100,86218,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_strongrev,Harpex,67,67620,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_strongrev,reference,100,67620,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_strongrev,Param1,93,67620,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_strongrev,FOA-Amb-Param1,100,67620,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_strongrev,FOA,100,67620,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_strongrev,Param2,100,67620,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_strongrev,Mono,27,67620,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_strongrev,FOA-Amb-Param2,100,67620,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_anech,FOA-Amb-Param2,100,57698,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_anech,reference,100,57698,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_anech,Mono,19,57698,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_anech,Harpex,85,57698,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_anech,FOA-Amb-Param1,100,57698,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_anech,Param1,100,57698,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_anech,Param2,100,57698,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_anech,FOA,100,57698,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,pink_noise_anech,Mono,33,50304,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,pink_noise_anech,Harpex,94,50304,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,pink_noise_anech,FOA-Amb-Param1,95,50304,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,pink_noise_anech,FOA-Amb-Param2,100,50304,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,pink_noise_anech,Param1,42,50304,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,pink_noise_anech,Param2,100,50304,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,pink_noise_anech,FOA,27,50304,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,pink_noise_anech,reference,100,50304,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_strongrev",FOA-Amb-Param2,100,64156,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_strongrev",Mono,25,64156,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_strongrev",Param2,100,64156,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_strongrev",Harpex,100,64156,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_strongrev",FOA,100,64156,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_strongrev",reference,100,64156,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_strongrev",FOA-Amb-Param1,100,64156,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_strongrev",Param1,58,64156,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_anech",Mono,24,61613,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_anech",FOA-Amb-Param1,100,61613,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_anech",FOA,59,61613,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_anech",Param2,100,61613,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_anech",Harpex,100,61613,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_anech",reference,100,61613,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_anech",FOA-Amb-Param2,100,61613,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"drums saw_anech",Param1,57,61613,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_medrev,Mono,27,31388,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_medrev,Param1,100,31388,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_medrev,FOA-Amb-Param1,100,31388,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_medrev,FOA-Amb-Param2,100,31388,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_medrev,Harpex,71,31388,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_medrev,reference,100,31388,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_medrev,Param2,100,31388,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,two_speakers_medrev,FOA,100,31388,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_medrev",reference,100,42121,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_medrev",FOA-Amb-Param2,100,42121,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_medrev",FOA,59,42121,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_medrev",Param2,100,42121,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_medrev",FOA-Amb-Param1,100,42121,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_medrev",Mono,19,42121,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_medrev",Param1,100,42121,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,"speech noise_medrev",Harpex,76,42121,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_medrev,Harpex,54,32675,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_medrev,Param2,100,32675,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_medrev,FOA,100,32675,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_medrev,FOA-Amb-Param1,100,32675,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_medrev,Mono,19,32675,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_medrev,reference,100,32675,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_medrev,Param1,100,32675,
param_amb,30,male,more_than_five,more_than_five,1963fd39-dc5c-481e-9bb3-95288de9be40,string_quartet_medrev,FOA-Amb-Param2,100,32675,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_medrev,reference,100,70797,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_medrev,FOA,100,70797,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_medrev,FOA-Amb-Param2,100,70797,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_medrev,Param2,100,70797,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_medrev,Param1,100,70797,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_medrev,FOA-Amb-Param1,100,70797,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_medrev,Mono,0,70797,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_medrev,Harpex,100,70797,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_medrev",FOA-Amb-Param2,100,84668,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_medrev",Mono,0,84668,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_medrev",FOA,100,84668,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_medrev",Param2,93,84668,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_medrev",reference,100,84668,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_medrev",Param1,85,84668,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_medrev",Harpex,97,84668,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_medrev",FOA-Amb-Param1,100,84668,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_medrev,FOA-Amb-Param1,100,60375,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_medrev,FOA-Amb-Param2,100,60375,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_medrev,Param2,100,60375,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_medrev,reference,100,60375,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_medrev,Param1,100,60375,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_medrev,Mono,0,60375,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_medrev,FOA,100,60375,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_medrev,Harpex,100,60375,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_strongrev,Mono,0,80458,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_strongrev,FOA-Amb-Param1,100,80458,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_strongrev,Harpex,100,80458,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_strongrev,Param1,100,80458,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_strongrev,FOA-Amb-Param2,100,80458,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_strongrev,reference,100,80458,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_strongrev,FOA,100,80458,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,string_quartet_strongrev,Param2,100,80458,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_strongrev",Mono,0,70935,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_strongrev",Param2,72,70935,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_strongrev",FOA-Amb-Param2,100,70935,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_strongrev",reference,100,70935,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_strongrev",Param1,82,70935,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_strongrev",FOA-Amb-Param1,100,70935,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_strongrev",FOA,100,70935,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_strongrev",Harpex,100,70935,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_anech",FOA-Amb-Param2,100,1236715,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_anech",Harpex,100,1236715,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_anech",Mono,0,1236715,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_anech",FOA,87,1236715,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_anech",reference,100,1236715,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_anech",Param1,67,1236715,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_anech",Param2,100,1236715,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"speech noise_anech",FOA-Amb-Param1,100,1236715,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_anech,FOA-Amb-Param1,100,167566,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_anech,Mono,0,167566,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_anech,Param2,100,167566,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_anech,FOA-Amb-Param2,100,167566,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_anech,Param1,100,167566,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_anech,reference,100,167566,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_anech,FOA,85,167566,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_anech,Harpex,100,167566,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"drums saw_medrev",Param2,65,100592,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"drums saw_medrev",Mono,0,100592,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"drums saw_medrev",FOA-Amb-Param2,95,100592,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"drums saw_medrev",reference,100,100592,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"drums saw_medrev",FOA-Amb-Param1,100,100592,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"drums saw_medrev",Harpex,82,100592,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"drums saw_medrev",Param1,65,100592,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,"drums saw_medrev",FOA,82,100592,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_strongrev,Param1,77,56727,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_strongrev,Mono,0,56727,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_strongrev,Harpex,100,56727,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_strongrev,FOA,100,56727,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_strongrev,FOA-Amb-Param1,100,56727,
param_amb,31,Male,more_than_five,more_than_five,8c7b9a51-ef13-4913-b04b-d9960099810a,two_speakers_strongrev,Param2,88,56727,
